,ds,y,view_duration
549,2017-04-23 21:00:00,4752.0,23652896.0
550,2017-04-23 22:00:00,3763.0,18669630.0
551,2017-04-23 23:00:00,3737.0,19247784.0
552,2017-04-24 00:00:00,2183.0,9833927.0
553,2017-04-24 01:00:00,325.0,2397875.0
554,2017-04-24 02:00:00,1081.0,3283670.0
555,2017-04-24 03:00:00,256.0,1316090.0
556,2017-04-24 04:00:00,449.0,3429092.0
557,2017-04-24 05:00:00,475.0,2191000.0
558,2017-04-24 06:00:00,1612.0,6330999.0
559,2017-04-24 07:00:00,2013.0,9057436.0
560,2017-04-24 08:00:00,2817.0,10706731.0
561,2017-04-24 09:00:00,2945.0,14763336.0
562,2017-04-24 10:00:00,3037.0,13713081.0
563,2017-04-24 11:00:00,2549.0,15445321.0
564,2017-04-24 12:00:00,2556.0,11268709.0
565,2017-04-24 13:00:00,2398.0,11095392.0
566,2017-04-24 14:00:00,1626.0,8262090.0
567,2017-04-24 15:00:00,1945.0,10327547.0
568,2017-04-24 16:00:00,1333.0,4633314.0
569,2017-04-24 17:00:00,3124.0,13693257.0
570,2017-04-24 18:00:00,2221.0,10980029.0
571,2017-04-24 19:00:00,2885.0,12809585.0
572,2017-04-24 20:00:00,3189.0,17130193.0
573,2017-04-24 21:00:00,3094.0,14431820.0
574,2017-04-24 22:00:00,3397.0,17930081.0
575,2017-04-24 23:00:00,2219.0,11692679.0
576,2017-04-25 00:00:00,1125.0,9595631.0
577,2017-04-25 01:00:00,786.0,4951730.0
578,2017-04-25 02:00:00,692.0,2856000.0
579,2017-04-25 03:00:00,583.0,3870000.0
580,2017-04-25 04:00:00,313.0,1350000.0
581,2017-04-25 05:00:00,383.0,1115625.0
582,2017-04-25 06:00:00,542.0,3649042.0
583,2017-04-25 07:00:00,482.0,1612000.0
584,2017-04-25 08:00:00,1051.0,5166499.0
585,2017-04-25 09:00:00,1674.0,8568240.0
586,2017-04-25 10:00:00,1563.0,8585438.0
587,2017-04-25 11:00:00,1130.0,3602963.0
588,2017-04-25 12:00:00,1900.0,8599797.0
589,2017-04-25 13:00:00,864.0,4302946.0
590,2017-04-25 14:00:00,1462.0,4921043.0
591,2017-04-25 15:00:00,1135.0,6086846.0
592,2017-04-25 16:00:00,1179.0,6486482.0
593,2017-04-25 17:00:00,1444.0,9394466.0
594,2017-04-25 18:00:00,1915.0,11544034.0
595,2017-04-25 19:00:00,2882.0,14043754.0
596,2017-04-25 20:00:00,2059.0,7284529.0
597,2017-04-25 21:00:00,2343.0,9440093.0
598,2017-04-25 22:00:00,3096.0,13599964.0
599,2017-04-25 23:00:00,1059.0,3923151.0
600,2017-04-26 00:00:00,563.0,3686000.0
601,2017-04-26 01:00:00,701.0,4535460.0
602,2017-04-26 02:00:00,413.0,3783985.0
603,2017-04-26 03:00:00,173.0,1444653.0
604,2017-04-26 04:00:00,135.0,779000.0
605,2017-04-26 05:00:00,206.0,1488000.0
606,2017-04-26 06:00:00,394.0,2833714.0
607,2017-04-26 07:00:00,907.0,4326923.0
608,2017-04-26 08:00:00,1214.0,5300590.0
609,2017-04-26 09:00:00,1958.0,7224570.0
610,2017-04-26 10:00:00,1950.0,11406858.0
611,2017-04-26 11:00:00,1727.0,9354889.0
612,2017-04-26 12:00:00,1239.0,6856980.0
613,2017-04-26 13:00:00,2686.0,12952407.0
614,2017-04-26 14:00:00,1839.0,9124955.0
615,2017-04-26 15:00:00,1802.0,10295974.0
616,2017-04-26 16:00:00,3117.0,16840795.0
617,2017-04-26 17:00:00,2911.0,13592678.0
618,2017-04-26 18:00:00,2019.0,13301566.0
619,2017-04-26 19:00:00,1656.0,9146216.0
620,2017-04-26 20:00:00,3230.0,16432151.0
621,2017-04-26 21:00:00,4092.0,24176332.0
622,2017-04-26 22:00:00,2416.0,15335641.0
623,2017-04-26 23:00:00,2194.0,14346379.0
624,2017-04-27 00:00:00,561.0,1937000.0
625,2017-04-27 01:00:00,873.0,2853163.0
626,2017-04-27 02:00:00,615.0,2034446.0
627,2017-04-27 03:00:00,39.0,298000.0
628,2017-04-27 04:00:00,372.0,2112500.0
629,2017-04-27 05:00:00,312.0,2900200.0
630,2017-04-27 06:00:00,1246.0,6000881.0
631,2017-04-27 07:00:00,971.0,4896836.0
632,2017-04-27 08:00:00,1535.0,7616505.0
633,2017-04-27 09:00:00,1588.0,8092363.0
634,2017-04-27 10:00:00,2138.0,10381650.0
635,2017-04-27 11:00:00,1797.0,10016606.0
636,2017-04-27 12:00:00,2398.0,15334326.0
637,2017-04-27 13:00:00,1670.0,10684829.0
638,2017-04-27 14:00:00,1362.0,6535690.0
639,2017-04-27 15:00:00,2591.0,9975448.0
640,2017-04-27 16:00:00,2354.0,12103655.0
641,2017-04-27 17:00:00,2521.0,12782541.0
642,2017-04-27 18:00:00,3390.0,20733980.0
643,2017-04-27 19:00:00,2397.0,14912142.0
644,2017-04-27 20:00:00,2920.0,16632756.0
645,2017-04-27 21:00:00,2218.0,10295420.0
646,2017-04-27 22:00:00,2586.0,10841371.0
647,2017-04-27 23:00:00,2320.0,11865939.0
648,2017-04-28 00:00:00,1259.0,6608421.0
649,2017-04-28 01:00:00,789.0,8033857.0
650,2017-04-28 02:00:00,268.0,2427000.0
651,2017-04-28 03:00:00,100.0,401727.0
652,2017-04-28 04:00:00,132.0,514000.0
653,2017-04-28 05:00:00,311.0,1263954.0
654,2017-04-28 06:00:00,538.0,4419137.0
655,2017-04-28 07:00:00,1603.0,5564915.0
656,2017-04-28 08:00:00,1905.0,8818652.0
657,2017-04-28 09:00:00,2017.0,10048696.0
658,2017-04-28 10:00:00,2036.0,8179293.0
659,2017-04-28 11:00:00,1878.0,13247720.0
660,2017-04-28 12:00:00,1788.0,8278933.0
661,2017-04-28 13:00:00,2123.0,12378482.0
662,2017-04-28 14:00:00,1572.0,7262537.0
663,2017-04-28 15:00:00,2152.0,9198215.0
664,2017-04-28 16:00:00,2996.0,19464367.0
665,2017-04-28 17:00:00,2421.0,12761147.0
666,2017-04-28 18:00:00,2210.0,12441548.0
667,2017-04-28 19:00:00,2652.0,12720233.0
668,2017-04-28 20:00:00,3952.0,24219283.0
669,2017-04-28 21:00:00,3768.0,19303145.0
670,2017-04-28 22:00:00,2059.0,10700705.0
671,2017-04-28 23:00:00,1002.0,6611836.0
672,2017-04-29 00:00:00,1006.0,5474373.0
673,2017-04-29 01:00:00,717.0,2987441.0
674,2017-04-29 02:00:00,275.0,761137.0
675,2017-04-29 03:00:00,131.0,188000.0
676,2017-04-29 04:00:00,553.0,2703421.0
677,2017-04-29 05:00:00,72.0,658000.0
678,2017-04-29 06:00:00,763.0,3801558.0
679,2017-04-29 07:00:00,2125.0,10375100.0
680,2017-04-29 08:00:00,2740.0,14770606.0
681,2017-04-29 09:00:00,2515.0,15560581.0
682,2017-04-29 10:00:00,2661.0,13331120.0
683,2017-04-29 11:00:00,2713.0,16840937.0
684,2017-04-29 12:00:00,2149.0,11231323.0
685,2017-04-29 13:00:00,2142.0,9354891.0
686,2017-04-29 14:00:00,2266.0,17842061.0
687,2017-04-29 15:00:00,2359.0,19769564.0
688,2017-04-29 16:00:00,1976.0,12745331.0
689,2017-04-29 17:00:00,1548.0,12427620.0
690,2017-04-29 18:00:00,1365.0,5510500.0
691,2017-04-29 19:00:00,1173.0,5968698.0
692,2017-04-29 20:00:00,1921.0,10100603.0
693,2017-04-29 21:00:00,1936.0,11428503.0
694,2017-04-29 22:00:00,2585.0,20761323.0
695,2017-04-29 23:00:00,1631.0,10227055.0
696,2017-04-30 00:00:00,1682.0,6355635.0
697,2017-04-30 01:00:00,1156.0,4458905.0
698,2017-04-30 02:00:00,249.0,774000.0
699,2017-04-30 03:00:00,141.0,713777.0
700,2017-04-30 04:00:00,418.0,1660000.0
701,2017-04-30 05:00:00,215.0,618000.0
702,2017-04-30 06:00:00,57.0,476000.0
703,2017-04-30 07:00:00,1501.0,7633354.0
704,2017-04-30 08:00:00,2431.0,17344573.0
705,2017-04-30 09:00:00,3265.0,16725071.0
706,2017-04-30 10:00:00,3312.0,14460489.0
707,2017-04-30 11:00:00,2694.0,12635542.0
708,2017-04-30 12:00:00,2725.0,17468901.0
709,2017-04-30 13:00:00,2475.0,9954284.0
710,2017-04-30 14:00:00,3037.0,16357787.0
711,2017-04-30 15:00:00,2612.0,11614894.0
712,2017-04-30 16:00:00,1688.0,8951675.0
713,2017-04-30 17:00:00,2144.0,8378078.0
714,2017-04-30 18:00:00,2545.0,11581919.0
715,2017-04-30 19:00:00,2022.0,9374121.0
716,2017-04-30 20:00:00,5434.0,33398539.0
717,2017-04-30 21:00:00,4381.0,24594467.0
718,2017-04-30 22:00:00,3057.0,15568092.0
719,2017-04-30 23:00:00,4219.0,27368548.0
720,2017-05-01 00:00:00,3498.0,13515670.0
721,2017-05-01 01:00:00,1747.0,6169743.0
722,2017-05-01 02:00:00,675.0,4820000.0
723,2017-05-01 03:00:00,426.0,1567326.0
724,2017-05-01 04:00:00,593.0,1970549.0
725,2017-05-01 05:00:00,684.0,4948368.0
726,2017-05-01 06:00:00,750.0,3009442.0
727,2017-05-01 07:00:00,3234.0,19055439.0
728,2017-05-01 08:00:00,4653.0,24526442.0
729,2017-05-01 09:00:00,3932.0,23097467.0
730,2017-05-01 10:00:00,5399.0,24517425.0
731,2017-05-01 11:00:00,3744.0,18537389.0
732,2017-05-01 12:00:00,3633.0,21088920.0
733,2017-05-01 13:00:00,3433.0,15049594.0
734,2017-05-01 14:00:00,3384.0,17199458.0
735,2017-05-01 15:00:00,4282.0,20858241.0
736,2017-05-01 16:00:00,3509.0,18598278.0
737,2017-05-01 17:00:00,4206.0,19408450.0
738,2017-05-01 18:00:00,5153.0,25359139.0
739,2017-05-01 19:00:00,6042.0,33422488.0
740,2017-05-01 20:00:00,6473.0,30535684.0
741,2017-05-01 21:00:00,5025.0,27996330.0
742,2017-05-01 22:00:00,5375.0,28507776.0
743,2017-05-01 23:00:00,3203.0,20118460.0
744,2017-05-02 00:00:00,1484.0,6656672.0
745,2017-05-02 01:00:00,932.0,6460811.0
746,2017-05-02 02:00:00,864.0,3862000.0
747,2017-05-02 03:00:00,237.0,1067196.0
748,2017-05-02 04:00:00,168.0,817000.0
749,2017-05-02 05:00:00,189.0,896000.0
750,2017-05-02 06:00:00,369.0,1125199.0
751,2017-05-02 07:00:00,2616.0,16645226.0
752,2017-05-02 08:00:00,2596.0,12033742.0
753,2017-05-02 09:00:00,2782.0,12558797.0
754,2017-05-02 10:00:00,2683.0,14945679.0
755,2017-05-02 11:00:00,2658.0,11061384.0
756,2017-05-02 12:00:00,2360.0,8854523.0
757,2017-05-02 13:00:00,2696.0,11984219.0
758,2017-05-02 14:00:00,2900.0,17545039.0
759,2017-05-02 15:00:00,3542.0,16368956.0
760,2017-05-02 16:00:00,4026.0,18282291.0
761,2017-05-02 17:00:00,3161.0,15564013.0
762,2017-05-02 18:00:00,2554.0,10363764.0
763,2017-05-02 19:00:00,3469.0,15897799.0
764,2017-05-02 20:00:00,3861.0,15603748.0
765,2017-05-02 21:00:00,4549.0,13786252.0
766,2017-05-02 22:00:00,2700.0,11085744.0
767,2017-05-02 23:00:00,1671.0,9129134.0
768,2017-05-03 00:00:00,1626.0,10822962.0
769,2017-05-03 01:00:00,866.0,3024031.0
770,2017-05-03 02:00:00,147.0,2093773.0
771,2017-05-03 03:00:00,385.0,4158178.0
772,2017-05-03 04:00:00,211.0,1727000.0
773,2017-05-03 05:00:00,281.0,873131.0
774,2017-05-03 06:00:00,364.0,1741000.0
775,2017-05-03 07:00:00,789.0,3173592.0
776,2017-05-03 08:00:00,1628.0,12675219.0
777,2017-05-03 09:00:00,1970.0,10389142.0
778,2017-05-03 10:00:00,1477.0,7650128.0
779,2017-05-03 11:00:00,2167.0,11067493.0
780,2017-05-03 12:00:00,2662.0,11674733.0
781,2017-05-03 13:00:00,1378.0,7321776.0
782,2017-05-03 14:00:00,2222.0,12815117.0
783,2017-05-03 15:00:00,1415.0,17420516.0
784,2017-05-03 16:00:00,2154.0,9057445.0
785,2017-05-03 17:00:00,1784.0,8901575.0
786,2017-05-03 18:00:00,2142.0,9175296.0
787,2017-05-03 19:00:00,2323.0,18123504.0
788,2017-05-03 20:00:00,4741.0,35665839.0
789,2017-05-03 21:00:00,4289.0,32295047.0
790,2017-05-03 22:00:00,4647.0,25305766.0
791,2017-05-03 23:00:00,2291.0,13248500.0
792,2017-05-04 00:00:00,1932.0,8525511.0
793,2017-05-04 01:00:00,539.0,2818749.0
794,2017-05-04 02:00:00,400.0,1944589.0
795,2017-05-04 03:00:00,169.0,781400.0
796,2017-05-04 04:00:00,246.0,1023761.0
797,2017-05-04 05:00:00,797.0,9088295.0
798,2017-05-04 06:00:00,1221.0,6935061.0
799,2017-05-04 07:00:00,1096.0,7280940.0
800,2017-05-04 08:00:00,2147.0,12250621.0
801,2017-05-04 09:00:00,2667.0,13858501.0
802,2017-05-04 10:00:00,2140.0,12700865.0
803,2017-05-04 11:00:00,2699.0,20720654.0
804,2017-05-04 12:00:00,1501.0,6903159.0
805,2017-05-04 13:00:00,2006.0,10703865.0
806,2017-05-04 14:00:00,2776.0,13532551.0
807,2017-05-04 15:00:00,2239.0,14979146.0
808,2017-05-04 16:00:00,2395.0,13457918.0
809,2017-05-04 17:00:00,2567.0,11996985.0
810,2017-05-04 18:00:00,1941.0,13972325.0
811,2017-05-04 19:00:00,2774.0,16720561.0
812,2017-05-04 20:00:00,2796.0,17008662.0
813,2017-05-04 21:00:00,4094.0,26733648.0
814,2017-05-04 22:00:00,3330.0,17056260.0
815,2017-05-04 23:00:00,2370.0,15097661.0
816,2017-05-05 00:00:00,1537.0,6285613.0
817,2017-05-05 01:00:00,1125.0,8886070.0
818,2017-05-05 02:00:00,573.0,6160000.0
819,2017-05-05 03:00:00,423.0,1918005.0
820,2017-05-05 04:00:00,796.0,4185963.0
821,2017-05-05 05:00:00,554.0,3740243.0
822,2017-05-05 06:00:00,738.0,3378079.0
823,2017-05-05 07:00:00,1184.0,15800767.0
824,2017-05-05 08:00:00,1664.0,11621958.0
825,2017-05-05 09:00:00,1670.0,8523511.0
826,2017-05-05 10:00:00,1946.0,7700935.0
827,2017-05-05 11:00:00,2177.0,13151928.0
828,2017-05-05 12:00:00,1433.0,7573336.0
829,2017-05-05 13:00:00,1945.0,7205510.0
830,2017-05-05 14:00:00,2190.0,11044349.0
831,2017-05-05 15:00:00,902.0,4658395.0
832,2017-05-05 16:00:00,2266.0,14560671.0
833,2017-05-05 17:00:00,2183.0,11093521.0
834,2017-05-05 18:00:00,1404.0,6861167.0
835,2017-05-05 19:00:00,1940.0,9686276.0
836,2017-05-05 20:00:00,4981.0,31344388.0
837,2017-05-05 21:00:00,3566.0,20139261.0
838,2017-05-05 22:00:00,2963.0,20049089.0
839,2017-05-05 23:00:00,1868.0,21926726.0
840,2017-05-06 00:00:00,1620.0,8254661.0
841,2017-05-06 01:00:00,326.0,2753000.0
842,2017-05-06 02:00:00,336.0,1640803.0
843,2017-05-06 03:00:00,284.0,1575000.0
844,2017-05-06 04:00:00,158.0,912000.0
845,2017-05-06 05:00:00,576.0,2244109.0
846,2017-05-06 06:00:00,458.0,2044180.0
847,2017-05-06 07:00:00,950.0,4079278.0
848,2017-05-06 08:00:00,2283.0,14934908.0
849,2017-05-06 09:00:00,2730.0,16964030.0
850,2017-05-06 10:00:00,2068.0,13023847.0
851,2017-05-06 11:00:00,2178.0,10303152.0
852,2017-05-06 12:00:00,1901.0,17007781.0
853,2017-05-06 13:00:00,2183.0,15005905.0
854,2017-05-06 14:00:00,1263.0,5869787.0
855,2017-05-06 15:00:00,1804.0,7065360.0
856,2017-05-06 16:00:00,977.0,5413670.0
857,2017-05-06 17:00:00,1675.0,6942870.0
858,2017-05-06 18:00:00,571.0,3181784.0
859,2017-05-06 19:00:00,1196.0,8850052.0
860,2017-05-06 20:00:00,2146.0,14172353.0
861,2017-05-06 21:00:00,2902.0,15543624.0
862,2017-05-06 22:00:00,3338.0,15592837.0
863,2017-05-06 23:00:00,3555.0,17850385.0
864,2017-05-07 00:00:00,1809.0,8382539.0
865,2017-05-07 01:00:00,809.0,3026181.0
866,2017-05-07 02:00:00,471.0,1455631.0
867,2017-05-07 03:00:00,316.0,1732000.0
868,2017-05-07 04:00:00,490.0,2837000.0
869,2017-05-07 05:00:00,309.0,1572000.0
870,2017-05-07 06:00:00,627.0,2873200.0
871,2017-05-07 07:00:00,1440.0,4356185.0
872,2017-05-07 08:00:00,2326.0,12998128.0
873,2017-05-07 09:00:00,3287.0,18683146.0
874,2017-05-07 10:00:00,3265.0,21540598.0
875,2017-05-07 11:00:00,3752.0,17766153.0
876,2017-05-07 12:00:00,4888.0,26082915.0
877,2017-05-07 13:00:00,3997.0,17213472.0
878,2017-05-07 14:00:00,4117.0,23047918.0
879,2017-05-07 15:00:00,3876.0,17783145.0
880,2017-05-07 16:00:00,3723.0,20759616.0
881,2017-05-07 17:00:00,4440.0,19402470.0
882,2017-05-07 18:00:00,4880.0,22641794.0
883,2017-05-07 19:00:00,6327.0,37060166.0
884,2017-05-07 20:00:00,4541.0,39559662.0
885,2017-05-07 21:00:00,5335.0,45877334.0
886,2017-05-07 22:00:00,6077.0,34980689.0
887,2017-05-07 23:00:00,5432.0,26276230.0
888,2017-05-08 00:00:00,3159.0,13316286.0
889,2017-05-08 01:00:00,1402.0,6286000.0
890,2017-05-08 02:00:00,580.0,3956000.0
891,2017-05-08 03:00:00,513.0,3971168.0
892,2017-05-08 04:00:00,963.0,5554666.0
893,2017-05-08 05:00:00,669.0,4002169.0
894,2017-05-08 06:00:00,2272.0,12192275.0
895,2017-05-08 07:00:00,3404.0,13207338.0
896,2017-05-08 08:00:00,4793.0,21997988.0
897,2017-05-08 09:00:00,3923.0,20481835.0
898,2017-05-08 10:00:00,4996.0,23052656.0
899,2017-05-08 11:00:00,4076.0,17629539.0
900,2017-05-08 12:00:00,4416.0,21659255.0
901,2017-05-08 13:00:00,3518.0,15324823.0
902,2017-05-08 14:00:00,4025.0,21252202.0
903,2017-05-08 15:00:00,2408.0,17126008.0
904,2017-05-08 16:00:00,2827.0,11381315.0
905,2017-05-08 17:00:00,3309.0,16508014.0
906,2017-05-08 18:00:00,4282.0,19194367.0
907,2017-05-08 19:00:00,3233.0,16301932.0
908,2017-05-08 20:00:00,4561.0,18279102.0
909,2017-05-08 21:00:00,4307.0,19646882.0
910,2017-05-08 22:00:00,2915.0,13379784.0
911,2017-05-08 23:00:00,3204.0,14545758.0
912,2017-05-09 00:00:00,1943.0,8916822.0
913,2017-05-09 01:00:00,949.0,5195000.0
914,2017-05-09 02:00:00,415.0,2147017.0
915,2017-05-09 03:00:00,221.0,1068968.0
916,2017-05-09 04:00:00,293.0,2000617.0
917,2017-05-09 05:00:00,325.0,2978619.0
918,2017-05-09 06:00:00,969.0,4566264.0
919,2017-05-09 07:00:00,1391.0,11133023.0
920,2017-05-09 08:00:00,1623.0,10497033.0
921,2017-05-09 09:00:00,1911.0,9015900.0
922,2017-05-09 10:00:00,2599.0,11963538.0
923,2017-05-09 11:00:00,1486.0,7340442.0
924,2017-05-09 12:00:00,1958.0,11110678.0
925,2017-05-09 13:00:00,1705.0,10464932.0
926,2017-05-09 14:00:00,1950.0,8103662.0
927,2017-05-09 15:00:00,2153.0,11976920.0
928,2017-05-09 16:00:00,2829.0,13566151.0
929,2017-05-09 17:00:00,3050.0,15502473.0
930,2017-05-09 18:00:00,2682.0,12887593.0
931,2017-05-09 19:00:00,2793.0,14458120.0
932,2017-05-09 20:00:00,2762.0,14636106.0
933,2017-05-09 21:00:00,2505.0,15483272.0
934,2017-05-09 22:00:00,2443.0,9752736.0
935,2017-05-09 23:00:00,2836.0,12363687.0
936,2017-05-10 00:00:00,1265.0,9654725.0
937,2017-05-10 01:00:00,745.0,6012625.0
938,2017-05-10 02:00:00,259.0,893000.0
939,2017-05-10 03:00:00,224.0,1436000.0
940,2017-05-10 04:00:00,134.0,1275636.0
941,2017-05-10 05:00:00,532.0,6865538.0
942,2017-05-10 06:00:00,1057.0,4476702.0
943,2017-05-10 07:00:00,922.0,3348204.0
944,2017-05-10 08:00:00,1593.0,9224231.0
945,2017-05-10 09:00:00,1773.0,12046759.0
946,2017-05-10 10:00:00,2522.0,13198200.0
947,2017-05-10 11:00:00,1451.0,8889767.0
948,2017-05-10 12:00:00,1619.0,6989857.0
949,2017-05-10 13:00:00,2166.0,10039963.0
950,2017-05-10 14:00:00,2280.0,11059608.0
951,2017-05-10 15:00:00,2748.0,14866208.0
952,2017-05-10 16:00:00,2234.0,11008723.0
953,2017-05-10 17:00:00,2328.0,11886813.0
954,2017-05-10 18:00:00,2547.0,13070206.0
955,2017-05-10 19:00:00,2363.0,16627409.0
956,2017-05-10 20:00:00,2537.0,12833427.0
957,2017-05-10 21:00:00,3367.0,23838259.0
958,2017-05-10 22:00:00,3258.0,17085721.0
959,2017-05-10 23:00:00,2421.0,8116479.0
960,2017-05-11 00:00:00,1002.0,4950142.0
961,2017-05-11 01:00:00,674.0,2770708.0
962,2017-05-11 02:00:00,501.0,4234200.0
963,2017-05-11 03:00:00,321.0,3145000.0
964,2017-05-11 04:00:00,330.0,2359000.0
965,2017-05-11 05:00:00,364.0,3753333.0
966,2017-05-11 06:00:00,1242.0,8183109.0
967,2017-05-11 07:00:00,1907.0,12204348.0
968,2017-05-11 08:00:00,1684.0,6583065.0
969,2017-05-11 09:00:00,2340.0,14888138.0
970,2017-05-11 10:00:00,2102.0,9360377.0
971,2017-05-11 11:00:00,2578.0,10150778.0
972,2017-05-11 12:00:00,1039.0,5457373.0
973,2017-05-11 13:00:00,2511.0,11506780.0
974,2017-05-11 14:00:00,2061.0,9617622.0
975,2017-05-11 15:00:00,2615.0,13613282.0
976,2017-05-11 16:00:00,3370.0,16870385.0
977,2017-05-11 17:00:00,2892.0,14749531.0
978,2017-05-11 18:00:00,2272.0,12290136.0
979,2017-05-11 19:00:00,2961.0,13452723.0
980,2017-05-11 20:00:00,2730.0,15316969.0
981,2017-05-11 21:00:00,3732.0,18462487.0
982,2017-05-11 22:00:00,2975.0,14135143.0
983,2017-05-11 23:00:00,2564.0,11334684.0
984,2017-05-12 00:00:00,1042.0,6610324.0
985,2017-05-12 01:00:00,899.0,3383910.0
986,2017-05-12 02:00:00,547.0,2199954.0
987,2017-05-12 03:00:00,191.0,916000.0
988,2017-05-12 04:00:00,62.0,442000.0
989,2017-05-12 05:00:00,421.0,1505517.0
990,2017-05-12 06:00:00,1096.0,5218625.0
991,2017-05-12 07:00:00,1056.0,6758721.0
992,2017-05-12 08:00:00,1474.0,13131405.0
993,2017-05-12 09:00:00,2554.0,15392640.0
994,2017-05-12 10:00:00,2138.0,9572269.0
995,2017-05-12 11:00:00,1950.0,10581963.0
996,2017-05-12 12:00:00,2405.0,10187254.0
997,2017-05-12 13:00:00,1600.0,10748808.0
998,2017-05-12 14:00:00,2338.0,11748202.0
999,2017-05-12 15:00:00,1724.0,8092712.0
1000,2017-05-12 16:00:00,2596.0,15046236.0
1001,2017-05-12 17:00:00,1125.0,6627698.0
1002,2017-05-12 18:00:00,1990.0,9560746.0
1003,2017-05-12 19:00:00,1133.0,6735238.0
1004,2017-05-12 20:00:00,3176.0,20269493.0
1005,2017-05-12 21:00:00,4014.0,20331538.0
1006,2017-05-12 22:00:00,3184.0,17262912.0
1007,2017-05-12 23:00:00,1991.0,9086832.0
1008,2017-05-13 00:00:00,1099.0,6218250.0
1009,2017-05-13 01:00:00,958.0,6855898.0
1010,2017-05-13 02:00:00,280.0,1348000.0
1011,2017-05-13 03:00:00,344.0,1212000.0
1012,2017-05-13 04:00:00,403.0,2355963.0
1013,2017-05-13 05:00:00,375.0,1758687.0
1014,2017-05-13 06:00:00,787.0,4512328.0
1015,2017-05-13 07:00:00,1284.0,6831834.0
1016,2017-05-13 08:00:00,2452.0,14503460.0
1017,2017-05-13 09:00:00,3093.0,17072753.0
1018,2017-05-13 10:00:00,2781.0,20965280.0
1019,2017-05-13 11:00:00,3968.0,20687976.0
1020,2017-05-13 12:00:00,3324.0,26004458.0
1021,2017-05-13 13:00:00,2550.0,14372013.0
1022,2017-05-13 14:00:00,1911.0,11721752.0
1023,2017-05-13 15:00:00,1599.0,10206537.0
1024,2017-05-13 16:00:00,1847.0,16043382.0
1025,2017-05-13 17:00:00,2298.0,10297089.0
1026,2017-05-13 18:00:00,2309.0,17120391.0
1027,2017-05-13 19:00:00,1483.0,10691528.0
1028,2017-05-13 20:00:00,3330.0,23714237.0
1029,2017-05-13 21:00:00,2917.0,17449988.0
1030,2017-05-13 22:00:00,4752.0,25393102.0
1031,2017-05-13 23:00:00,2418.0,14826555.0
1032,2017-05-14 00:00:00,2233.0,10229862.0
1033,2017-05-14 01:00:00,1110.0,5572181.0
1034,2017-05-14 02:00:00,695.0,4856514.0
1035,2017-05-14 03:00:00,336.0,3449091.0
1036,2017-05-14 04:00:00,94.0,419000.0
1037,2017-05-14 05:00:00,198.0,979000.0
1038,2017-05-14 06:00:00,814.0,4890710.0
1039,2017-05-14 07:00:00,1722.0,8039129.0
1040,2017-05-14 08:00:00,2865.0,15316706.0
1041,2017-05-14 09:00:00,3508.0,21667063.0
1042,2017-05-14 10:00:00,3377.0,18370672.0
1043,2017-05-14 11:00:00,2663.0,16120489.0
1044,2017-05-14 12:00:00,3618.0,19172022.0
1045,2017-05-14 13:00:00,4146.0,20884075.0
1046,2017-05-14 14:00:00,2600.0,11735085.0
1047,2017-05-14 15:00:00,3347.0,13598066.0
1048,2017-05-14 16:00:00,2530.0,14102127.0
1049,2017-05-14 17:00:00,5448.0,23235610.0
1050,2017-05-14 18:00:00,4160.0,21217304.0
1051,2017-05-14 19:00:00,4703.0,25331052.0
1052,2017-05-14 20:00:00,6664.0,59075214.0
1053,2017-05-14 21:00:00,6642.0,47897965.0
1054,2017-05-14 22:00:00,4254.0,22597014.0
1055,2017-05-14 23:00:00,5136.0,21749352.0
1056,2017-05-15 00:00:00,1887.0,9936167.0
1057,2017-05-15 01:00:00,1818.0,10537056.0
1058,2017-05-15 02:00:00,645.0,4197000.0
1059,2017-05-15 03:00:00,403.0,2404000.0
1060,2017-05-15 04:00:00,665.0,2964339.0
1061,2017-05-15 05:00:00,1233.0,5157410.0
1062,2017-05-15 06:00:00,2019.0,9892325.0
1063,2017-05-15 07:00:00,5360.0,30684015.0
1064,2017-05-15 08:00:00,4950.0,21695877.0
1065,2017-05-15 09:00:00,5350.0,24856983.0
1066,2017-05-15 10:00:00,4654.0,17995782.0
1067,2017-05-15 11:00:00,5372.0,21032502.0
1068,2017-05-15 12:00:00,4964.0,31429209.0
1069,2017-05-15 13:00:00,5056.0,22215536.0
1070,2017-05-15 14:00:00,5219.0,23834961.0
1071,2017-05-15 15:00:00,4178.0,14397829.0
1072,2017-05-15 16:00:00,3290.0,13720175.0
1073,2017-05-15 17:00:00,6556.0,38104713.0
1074,2017-05-15 18:00:00,3518.0,19598936.0
1075,2017-05-15 19:00:00,4842.0,25215835.0
1076,2017-05-15 20:00:00,3420.0,20138023.0
1077,2017-05-15 21:00:00,3333.0,20520528.0
1078,2017-05-15 22:00:00,4152.0,19319284.0
1079,2017-05-15 23:00:00,4344.0,18486236.0
1080,2017-05-16 00:00:00,879.0,5777131.0
1081,2017-05-16 01:00:00,1361.0,8275546.0
1082,2017-05-16 02:00:00,193.0,1154562.0
1083,2017-05-16 03:00:00,102.0,469000.0
1084,2017-05-16 04:00:00,275.0,747000.0
1085,2017-05-16 05:00:00,419.0,1602777.0
1086,2017-05-16 06:00:00,592.0,2608000.0
1087,2017-05-16 07:00:00,1527.0,5804675.0
1088,2017-05-16 08:00:00,1330.0,8612572.0
